Date,Open,High,Low,Close,Volume
2014-09-26,89.25,89.25,88.89,89.12,188729.0
2014-09-25,89.18,89.75,89.17,89.63,95155.0
2014-09-24,89.45,89.56,89.22,89.29,130028.0
2014-09-23,89.66,89.66,89.38,89.44,108753.0
2014-09-22,89.29,89.57,89.22,89.56,114167.0
2014-09-19,89.56,89.62,89.3,89.41,75407.0
2014-09-18,89.58,89.68,89.49,89.56,148161.0
2014-09-17,90.77,90.78,89.86,89.97,243489.0
2014-09-16,90.93,91.16,90.86,90.88,45966.0
2014-09-15,90.9,91.01,90.82,90.87,102740.0
2014-09-12,90.73,90.9,90.7,90.72,106361.0
2014-09-11,91.15,91.29,90.89,90.91,129535.0
2014-09-10,91.24,91.39,91.16,91.19,176394.0
2014-09-09,91.65,91.87,91.51,91.84,180424.0
2014-09-08,92.47,92.51,91.81,91.92,149632.0
2014-09-05,92.8,93.04,92.7,92.71,57279.0
2014-09-04,92.84,92.84,92.45,92.58,77009.0
2014-09-03,92.79,93.01,92.76,93.01,34004.0
2014-09-02,92.79,92.85,92.58,92.63,200910.0
2014-08-29,93.7,93.81,93.56,93.61,60231.0
2014-08-28,93.85,93.98,93.84,93.95,23727.0
2014-08-27,93.8,93.83,93.67,93.77,25346.0
2014-08-26,93.78,93.78,93.53,93.62,42138.0
2014-08-25,93.67,93.73,93.65,93.67,20272.0
2014-08-22,93.93,93.93,93.52,93.72,54456.0
2014-08-21,93.89,94.02,93.82,93.84,45925.0
2014-08-20,94.32,94.36,93.83,93.89,132200.0
2014-08-19,94.79,94.82,94.67,94.68,17901.0
2014-08-18,95.03,95.03,94.96,95.03,43259.0
2014-08-15,94.9,95.39,94.87,95.23,42522.0
2014-08-14,95.21,95.22,95.02,95.13,43055.0
2014-08-13,95.19,95.19,95.04,95.15,12153.0
2014-08-12,95.36,95.41,95.3,95.32,19272.0
2014-08-11,95.43,95.45,95.31,95.36,25070.0
2014-08-08,95.66,95.78,95.44,95.44,99685.0
2014-08-07,95.23,95.53,95.22,95.53,22646.0
2014-08-06,95.3,95.73,95.11,95.51,168270.0
2014-08-05,94.85,95.05,94.69,95.01,70436.0
2014-08-04,95.0,95.16,94.99,95.02,16485.0
2014-08-01,94.89,95.21,94.75,95.0,146863.0
2014-07-31,94.64,94.87,94.64,94.71,79388.0
2014-07-30,94.9,94.98,94.59,94.71,129786.0
2014-07-29,95.53,95.55,95.4,95.47,37410.0
2014-07-28,95.74,95.76,95.66,95.66,30807.0
2014-07-25,95.69,95.77,95.68,95.73,23442.0
2014-07-24,95.78,95.81,95.7,95.75,47479.0
2014-07-23,96.13,96.13,95.96,95.99,32358.0
2014-07-22,96.06,96.08,95.95,96.05,28247.0
2014-07-21,96.24,96.24,96.11,96.14,31652.0
2014-07-18,96.15,96.19,96.11,96.15,32462.0
2014-07-17,96.04,96.32,95.95,96.31,54325.0
2014-07-16,95.83,95.88,95.8,95.83,36276.0
2014-07-15,95.9,96.05,95.8,95.85,55890.0
2014-07-14,95.98,96.0,95.92,95.96,42375.0
2014-07-11,96.23,96.25,96.14,96.16,49027.0
2014-07-10,96.36,96.37,96.17,96.2,27428.0
2014-07-09,95.86,95.98,95.76,95.94,33178.0
2014-07-08,95.93,96.03,95.93,96.01,32262.0
2014-07-07,95.66,95.75,95.63,95.7,78331.0
2014-07-03,95.42,95.47,95.21,95.35,53849.0
2014-07-02,95.85,95.85,95.71,95.77,16391.0
2014-07-01,96.06,96.09,95.99,96.0,35546.0
2014-06-30,96.18,96.28,96.1,96.25,50454.0
2014-06-27,96.15,96.2,96.12,96.14,72729.0
2014-06-26,95.87,96.07,95.84,95.87,152461.0
2014-06-25,95.9,95.9,95.7,95.71,66773.0
2014-06-24,95.61,95.67,95.43,95.67,92094.0
2014-06-23,95.77,95.77,95.64,95.68,90390.0
2014-06-20,95.45,95.52,95.41,95.48,40047.0
