Date,Open,High,Low,Close,Volume
2014-05-12,93.85,93.85,93.63,93.69,14433.0
2014-05-09,93.72,93.72,93.53,93.62,33451.0
2014-05-08,93.9,93.95,93.75,93.81,92276.0
2014-05-07,93.3,93.45,93.23,93.36,32720.0
2014-05-06,93.6,93.68,93.55,93.57,35398.0
2014-05-05,92.66,92.81,92.64,92.74,28799.0
2014-05-02,92.19,92.74,92.19,92.72,51367.0
2014-05-01,92.61,92.82,92.61,92.7,129622.0
2014-04-30,92.87,93.13,92.71,93.04,46585.0
2014-04-29,92.81,92.94,92.74,92.84,48400.0
2014-04-28,92.93,92.93,92.59,92.73,64160.0
2014-04-25,92.89,93.06,92.81,92.84,31446.0
2014-04-24,92.72,92.83,92.68,92.7,44443.0
2014-04-23,92.84,93.0,92.8,93.0,81617.0
2014-04-22,93.73,93.86,93.7,93.75,397417.0
2014-04-21,93.32,93.56,93.32,93.37,37430.0
2014-04-17,93.64,93.64,93.31,93.35,53990.0
2014-04-16,93.82,93.94,93.64,93.82,85884.0
2014-04-15,93.65,93.66,93.43,93.61,95716.0
2014-04-14,94.18,94.32,94.17,94.28,41955.0
2014-04-11,94.04,94.14,94.0,94.0,23497.0
2014-04-10,94.09,94.36,94.09,94.17,113070.0
2014-04-09,93.68,94.03,93.55,93.93,152355.0
2014-04-08,93.51,93.7,93.37,93.6,76515.0
2014-04-07,92.66,92.77,92.62,92.71,42783.0
2014-04-04,92.89,93.1,92.83,92.9,298813.0
2014-04-03,92.36,92.4,92.2,92.33,11761.0
2014-04-02,92.5,92.57,92.34,92.44,74325.0
2014-04-01,92.35,92.58,92.32,92.51,145135.0
2014-03-31,92.48,92.92,92.48,92.87,126075.0
2014-03-28,92.63,92.69,92.52,92.64,50617.0
2014-03-27,92.51,92.85,92.45,92.72,89078.0
2014-03-26,92.41,92.51,92.34,92.43,119237.0
2014-03-25,91.59,91.85,91.55,91.75,47009.0
2014-03-24,91.36,91.61,91.25,91.38,103440.0
2014-03-21,90.86,91.09,90.79,90.95,54951.0
2014-03-20,90.37,90.58,90.26,90.46,121732.0
2014-03-19,91.11,91.29,90.31,90.49,189161.0
2014-03-18,91.15,91.41,91.15,91.3,98263.0
2014-03-17,90.8,91.04,90.8,90.93,46775.0
2014-03-14,90.27,90.54,90.27,90.34,50560.0
2014-03-13,90.82,91.07,90.21,90.3,104118.0
2014-03-12,89.6,89.97,89.53,89.96,20622.0
2014-03-11,90.37,90.46,89.67,89.69,45712.0
2014-03-10,90.41,90.41,90.17,90.23,40850.0
2014-03-07,91.09,91.1,90.66,90.72,39472.0
2014-03-06,90.67,91.16,90.65,90.9,120599.0
2014-03-05,89.73,89.92,89.7,89.86,108331.0
2014-03-04,89.56,89.56,89.39,89.5,33675.0
2014-03-03,89.24,89.41,89.15,89.29,47878.0
2014-02-28,89.56,89.6,89.29,89.34,92235.0
2014-02-27,89.49,89.82,89.43,89.7,26959.0
2014-02-26,89.86,89.91,89.55,89.76,91112.0
2014-02-25,90.42,90.43,90.21,90.22,33770.0
2014-02-24,89.97,90.57,89.97,90.44,65843.0
2014-02-21,89.7,89.87,89.65,89.77,70400.0
2014-02-20,89.69,90.29,89.66,90.21,55608.0
2014-02-19,90.39,90.44,90.04,90.05,62338.0
2014-02-18,90.47,90.53,90.35,90.37,59264.0
2014-02-14,90.37,90.42,90.21,90.42,75780.0
2014-02-13,89.68,89.98,89.68,89.94,44606.0
2014-02-12,90.49,90.57,90.27,90.32,67895.0
2014-02-11,90.15,90.5,90.11,90.41,89987.0
2014-02-10,89.41,89.53,89.37,89.51,30792.0
