Date,Open,High,Low,Close,Volume
2014-07-03,110.38,110.86,110.34,110.68,6173946.0
2014-07-02,111.63,111.67,110.97,111.08,9383047.0
2014-07-01,112.5,112.74,112.2,112.28,8019205.0
2014-06-30,113.56,113.8,113.09,113.52,5593063.0
2014-06-27,113.68,113.82,113.17,113.24,7216735.0
2014-06-26,113.21,113.8,113.21,113.41,6628920.0
2014-06-25,113.1,113.36,112.68,112.87,5699273.0
2014-06-24,112.15,112.65,111.82,112.58,9698714.0
2014-06-23,112.08,112.18,111.41,111.45,5822220.0
2014-06-20,110.97,111.8,110.9,111.8,7319071.0
2014-06-19,112.51,112.56,110.74,110.96,14217289.0
2014-06-18,111.8,112.76,111.56,112.4,11256460.0
2014-06-17,112.07,112.09,111.48,111.54,6669215.0
2014-06-16,112.21,112.63,112.1,112.43,5184901.0
2014-06-13,111.57,112.62,111.53,112.15,5413846.0
2014-06-12,111.3,112.35,111.0,112.21,9775925.0
2014-06-11,111.26,111.54,110.85,111.22,5575789.0
2014-06-10,111.04,111.27,110.83,111.02,5990158.0
2014-06-09,111.45,111.64,111.2,111.43,5167639.0
2014-06-06,112.13,112.41,111.49,111.59,7832984.0
2014-06-05,111.13,111.97,111.02,111.59,6915766.0
2014-06-04,111.76,111.82,111.27,111.54,7884222.0
2014-06-03,112.41,112.54,111.51,111.57,12694684.0
2014-06-02,113.04,113.68,112.55,112.96,11728400.0
2014-05-30,113.96,114.4,113.81,114.1,6519281.0
2014-05-29,114.87,115.19,114.13,114.15,10692041.0
2014-05-28,114.1,114.84,114.09,114.76,10360973.0
2014-05-27,112.85,113.4,112.4,113.36,6659270.0
2014-05-23,112.52,112.91,112.45,112.7,3835231.0
2014-05-22,112.26,112.4,111.79,112.1,6495711.0
2014-05-21,112.22,112.4,111.87,112.26,8225046.0
2014-05-20,112.6,113.48,112.59,112.95,6549776.0
2014-05-19,113.93,113.96,112.62,112.7,7403492.0
2014-05-16,113.61,114.0,113.42,113.54,5019196.0
2014-05-15,113.78,114.41,113.6,113.86,12627912.0
2014-05-14,112.63,113.23,112.56,112.96,8853212.0
2014-05-13,111.44,111.75,111.33,111.75,5501018.0
2014-05-12,111.01,111.13,110.54,110.79,4564276.0
2014-05-09,111.53,111.81,110.98,111.24,6000569.0
2014-05-08,112.34,112.76,111.46,111.6,10878828.0
2014-05-07,112.31,112.57,111.94,112.08,8199164.0
2014-05-06,112.11,112.7,112.04,112.48,6522638.0
2014-05-05,112.76,112.81,111.89,112.03,8042997.0
2014-05-02,111.54,113.1,111.3,112.71,12702096.0
2014-05-01,110.88,112.08,110.84,112.02,11558661.0
2014-04-30,110.72,111.26,110.38,111.1,7721499.0
2014-04-29,110.17,110.73,110.04,110.64,5235169.0
2014-04-28,111.11,111.28,110.55,110.79,7606297.0
2014-04-25,111.49,111.99,111.32,111.33,5976534.0
2014-04-24,110.45,111.21,110.45,111.17,6337810.0
2014-04-23,110.6,111.05,110.53,110.96,5748971.0
2014-04-22,109.66,110.49,109.61,110.33,5748723.0
2014-04-21,110.37,110.62,109.84,109.96,4316275.0
2014-04-17,111.37,111.45,109.7,110.05,8622740.0
2014-04-16,110.43,111.27,110.38,111.27,5523220.0
2014-04-15,110.61,111.51,110.35,111.13,7752014.0
2014-04-14,110.48,110.7,110.3,110.44,4142596.0
2014-04-11,110.54,110.79,110.13,110.73,10267141.0
2014-04-10,108.92,110.22,108.9,109.84,12706388.0
2014-04-09,108.88,109.35,108.64,108.83,5771491.0
2014-04-08,109.03,109.47,108.72,109.37,4213806.0
2014-04-07,108.62,109.29,108.6,109.11,7562895.0
2014-04-04,107.87,108.69,107.85,108.46,8977484.0
2014-04-03,107.52,107.94,107.44,107.74,4937393.0
2014-04-02,107.39,107.55,107.17,107.27,6887212.0
2014-04-01,108.26,108.36,107.84,107.89,9067266.0
2014-03-31,108.74,111.07,108.34,109.1,7488392.0
2014-03-28,109.86,109.89,109.02,109.37,6027026.0
2014-03-27,109.64,110.39,109.42,109.99,9773185.0
2014-03-26,108.55,109.48,108.48,109.44,7147736.0
2014-03-25,108.41,108.82,108.17,108.59,5032172.0
2014-03-24,108.05,109.09,107.95,109.0,7537423.0
2014-03-21,107.41,108.32,107.37,108.23,8986860.0
2014-03-20,107.09,107.63,106.99,107.07,5224411.0
2014-03-19,107.92,107.98,106.81,107.26,11557635.0
2014-03-18,107.68,108.15,107.6,108.1,4819536.0
2014-03-17,108.18,108.3,107.67,107.71,7382327.0
2014-03-14,108.97,108.98,108.32,108.52,9238004.0
2014-03-13,106.7,108.53,106.65,108.5,11815519.0
2014-03-12,106.92,107.26,106.78,107.06,6430504.0
2014-03-11,105.98,106.34,105.78,106.32,3815873.0
2014-03-10,105.94,106.1,105.78,106.04,3744495.0
2014-03-07,105.64,106.17,105.6,105.89,8270425.0
2014-03-06,106.76,106.97,106.52,106.56,7418274.0
2014-03-05,107.34,107.78,107.2,107.62,4798744.0
2014-03-04,108.35,108.35,107.36,107.39,8068066.0
2014-03-03,108.88,109.18,108.64,109.03,11099175.0
2014-02-28,108.28,108.74,107.78,108.57,8463065.0
